dEven,nonmissing_source_rows,minimum,maximum,canonical_value,relative_spread,inconsistent_across_raw_files,market_index_field
2018-10-01,424,34007.3,34007.3,34007.3,0.0,False,xNivInuClMresIbs
2018-10-01,424,33821.6,33821.6,33821.6,0.0,False,xNivInuPbMresIbs
2018-10-01,424,34343.0,34343.0,34343.0,0.0,False,xNivInuPhMresIbs
2018-10-02,411,33049.8,33049.8,33049.8,0.0,False,xNivInuClMresIbs
2018-10-02,411,33049.8,33049.8,33049.8,0.0,False,xNivInuPbMresIbs
2018-10-02,411,33999.7,33999.7,33999.7,0.0,False,xNivInuPhMresIbs
2018-10-03,441,32226.4,32226.4,32226.4,0.0,False,xNivInuClMresIbs
2018-10-03,441,32226.3,32226.3,32226.3,0.0,False,xNivInuPbMresIbs
2018-10-03,441,32605.0,32605.0,32605.0,0.0,False,xNivInuPhMresIbs
2018-10-06,456,31708.7,31708.7,31708.7,0.0,False,xNivInuClMresIbs
2018-10-06,456,31708.1,31708.1,31708.1,0.0,False,xNivInuPbMresIbs
2018-10-06,456,32301.5,32301.5,32301.5,0.0,False,xNivInuPhMresIbs
2018-10-07,443,30805.5,30805.5,30805.5,0.0,False,xNivInuClMresIbs
2018-10-07,443,30805.5,30805.5,30805.5,0.0,False,xNivInuPbMresIbs
2018-10-07,443,31659.0,31659.0,31659.0,0.0,False,xNivInuPhMresIbs
2018-10-08,455,30189.8,30189.8,30189.8,0.0,False,xNivInuClMresIbs
2018-10-08,455,30189.8,30189.8,30189.8,0.0,False,xNivInuPbMresIbs
2018-10-08,455,30739.9,30739.9,30739.9,0.0,False,xNivInuPhMresIbs
2018-10-09,450,29988.8,29988.8,29988.8,0.0,False,xNivInuClMresIbs
2018-10-09,450,29988.8,29988.8,29988.8,0.0,False,xNivInuPbMresIbs
2018-10-09,450,30191.7,30191.7,30191.7,0.0,False,xNivInuPhMresIbs
2018-10-10,459,29439.3,29439.3,29439.3,0.0,False,xNivInuClMresIbs
2018-10-10,459,29439.1,29439.1,29439.1,0.0,False,xNivInuPbMresIbs
2018-10-10,459,29846.7,29846.7,29846.7,0.0,False,xNivInuPhMresIbs
2018-10-13,455,28740.1,28740.1,28740.1,0.0,False,xNivInuClMresIbs
2018-10-13,455,28740.1,28740.1,28740.1,0.0,False,xNivInuPbMresIbs
2018-10-13,455,29430.9,29430.9,29430.9,0.0,False,xNivInuPhMresIbs
2018-10-14,395,28450.1,28450.1,28450.1,0.0,False,xNivInuClMresIbs
2018-10-14,395,28449.0,28449.0,28449.0,0.0,False,xNivInuPbMresIbs
2018-10-14,395,28513.9,28513.9,28513.9,0.0,False,xNivInuPhMresIbs
2018-10-15,471,28717.6,28717.6,28717.6,0.0,False,xNivInuClMresIbs
2018-10-15,471,28406.4,28406.4,28406.4,0.0,False,xNivInuPbMresIbs
2018-10-15,471,28726.1,28726.1,28726.1,0.0,False,xNivInuPhMresIbs
2018-10-16,460,29006.3,29006.3,29006.3,0.0,False,xNivInuClMresIbs
2018-10-16,460,28944.0,28944.0,28944.0,0.0,False,xNivInuPbMresIbs
2018-10-16,460,29132.2,29132.2,29132.2,0.0,False,xNivInuPhMresIbs
2018-10-17,458,28684.3,28684.3,28684.3,0.0,False,xNivInuClMresIbs
2018-10-17,458,28558.6,28558.6,28558.6,0.0,False,xNivInuPbMresIbs
2018-10-17,458,28870.9,28870.9,28870.9,0.0,False,xNivInuPhMresIbs
2018-10-20,465,29359.5,29359.5,29359.5,0.0,False,xNivInuClMresIbs
2018-10-20,465,28895.1,28895.1,28895.1,0.0,False,xNivInuPbMresIbs
2018-10-20,465,29359.5,29359.5,29359.5,0.0,False,xNivInuPhMresIbs
2018-10-21,442,29312.6,29312.6,29312.6,0.0,False,xNivInuClMresIbs
2018-10-21,442,29312.6,29312.6,29312.6,0.0,False,xNivInuPbMresIbs
2018-10-21,442,29556.6,29556.6,29556.6,0.0,False,xNivInuPhMresIbs
2018-10-22,461,28941.5,28941.5,28941.5,0.0,False,xNivInuClMresIbs
2018-10-22,461,28938.8,28938.8,28938.8,0.0,False,xNivInuPbMresIbs
2018-10-22,461,29325.2,29325.2,29325.2,0.0,False,xNivInuPhMresIbs
2018-10-23,444,28329.5,28329.5,28329.5,0.0,False,xNivInuClMresIbs
2018-10-23,444,28329.5,28329.5,28329.5,0.0,False,xNivInuPbMresIbs
2018-10-23,444,28875.4,28875.4,28875.4,0.0,False,xNivInuPhMresIbs
2018-10-24,456,27752.4,27752.4,27752.4,0.0,False,xNivInuClMresIbs
2018-10-24,456,27752.4,27752.4,27752.4,0.0,False,xNivInuPbMresIbs
2018-10-24,456,28217.7,28217.7,28217.7,0.0,False,xNivInuPhMresIbs
2018-10-27,458,27381.4,27381.4,27381.4,0.0,False,xNivInuClMresIbs
2018-10-27,458,27381.4,27381.4,27381.4,0.0,False,xNivInuPbMresIbs
2018-10-27,458,27655.6,27655.6,27655.6,0.0,False,xNivInuPhMresIbs
2018-10-28,454,27554.6,27554.6,27554.6,0.0,False,xNivInuClMresIbs
2018-10-28,454,27388.1,27388.1,27388.1,0.0,False,xNivInuPbMresIbs
2018-10-28,454,27554.6,27554.6,27554.6,0.0,False,xNivInuPhMresIbs
2018-10-29,465,28096.8,28096.8,28096.8,0.0,False,xNivInuClMresIbs
2018-10-29,465,27717.3,27717.3,27717.3,0.0,False,xNivInuPbMresIbs
2018-10-29,465,28096.9,28096.9,28096.9,0.0,False,xNivInuPhMresIbs
2018-10-31,467,28306.7,28306.7,28306.7,0.0,False,xNivInuClMresIbs
2018-10-31,467,28188.3,28188.3,28188.3,0.0,False,xNivInuPbMresIbs
2018-10-31,467,28310.4,28310.4,28310.4,0.0,False,xNivInuPhMresIbs
2018-11-03,468,28126.6,28126.6,28126.6,0.0,False,xNivInuClMresIbs
2018-11-03,468,28126.6,28126.6,28126.6,0.0,False,xNivInuPbMresIbs
2018-11-03,468,28344.5,28344.5,28344.5,0.0,False,xNivInuPhMresIbs
2018-11-04,448,27900.8,27900.8,27900.8,0.0,False,xNivInuClMresIbs
2018-11-04,448,27900.8,27900.8,27900.8,0.0,False,xNivInuPbMresIbs
2018-11-04,448,28169.2,28169.2,28169.2,0.0,False,xNivInuPhMresIbs
2018-11-05,470,28250.0,28250.0,28250.0,0.0,False,xNivInuClMresIbs
2018-11-05,470,27943.9,27943.9,27943.9,0.0,False,xNivInuPbMresIbs
2018-11-05,470,28250.0,28250.0,28250.0,0.0,False,xNivInuPhMresIbs
2018-11-06,460,28446.1,28446.1,28446.1,0.0,False,xNivInuClMresIbs
2018-11-06,460,28261.7,28261.7,28261.7,0.0,False,xNivInuPbMresIbs
2018-11-06,460,28478.7,28478.7,28478.7,0.0,False,xNivInuPhMresIbs
2018-11-10,467,28495.5,28495.5,28495.5,0.0,False,xNivInuClMresIbs
2018-11-10,467,28495.3,28495.3,28495.3,0.0,False,xNivInuPbMresIbs
2018-11-10,467,28593.6,28593.6,28593.6,0.0,False,xNivInuPhMresIbs
2018-11-11,457,28180.3,28180.3,28180.3,0.0,False,xNivInuClMresIbs
2018-11-11,457,28180.2,28180.2,28180.2,0.0,False,xNivInuPbMresIbs
2018-11-11,457,28536.7,28536.7,28536.7,0.0,False,xNivInuPhMresIbs
2018-11-12,468,28482.2,28482.2,28482.2,0.0,False,xNivInuClMresIbs
2018-11-12,468,28193.1,28193.1,28193.1,0.0,False,xNivInuPbMresIbs
2018-11-12,468,28482.2,28482.2,28482.2,0.0,False,xNivInuPhMresIbs
2018-11-13,458,28674.6,28674.6,28674.6,0.0,False,xNivInuClMresIbs
2018-11-13,458,28524.9,28524.9,28524.9,0.0,False,xNivInuPbMresIbs
2018-11-13,458,28747.2,28747.2,28747.2,0.0,False,xNivInuPhMresIbs
2018-11-14,470,28544.1,28544.1,28544.1,0.0,False,xNivInuClMresIbs
2018-11-14,470,28544.1,28544.1,28544.1,0.0,False,xNivInuPbMresIbs
2018-11-14,470,28690.0,28690.0,28690.0,0.0,False,xNivInuPhMresIbs
2018-11-17,464,28305.9,28305.9,28305.9,0.0,False,xNivInuClMresIbs
2018-11-17,464,28305.9,28305.9,28305.9,0.0,False,xNivInuPbMresIbs
2018-11-17,464,28614.3,28614.3,28614.3,0.0,False,xNivInuPhMresIbs
2018-11-18,445,27751.9,27751.9,27751.9,0.0,False,xNivInuClMresIbs
2018-11-18,445,27751.9,27751.9,27751.9,0.0,False,xNivInuPbMresIbs
2018-11-18,445,28373.9,28373.9,28373.9,0.0,False,xNivInuPhMresIbs
2018-11-19,470,27922.6,27922.6,27922.6,0.0,False,xNivInuClMresIbs
2018-11-19,470,27750.8,27750.8,27750.8,0.0,False,xNivInuPbMresIbs
2018-11-19,470,27948.0,27948.0,27948.0,0.0,False,xNivInuPhMresIbs
2018-11-20,444,27977.4,27977.4,27977.4,0.0,False,xNivInuClMresIbs
2018-11-20,444,27932.1,27932.1,27932.1,0.0,False,xNivInuPbMresIbs
2018-11-20,444,27986.8,27986.8,27986.8,0.0,False,xNivInuPhMresIbs
2018-11-21,460,28164.7,28164.7,28164.7,0.0,False,xNivInuClMresIbs
2018-11-21,460,28038.7,28038.7,28038.7,0.0,False,xNivInuPbMresIbs
2018-11-21,460,28164.8,28164.8,28164.8,0.0,False,xNivInuPhMresIbs
2018-11-24,456,27967.5,27967.5,27967.5,0.0,False,xNivInuClMresIbs
2018-11-24,456,27967.5,27967.5,27967.5,0.0,False,xNivInuPbMresIbs
2018-11-24,456,28220.3,28220.3,28220.3,0.0,False,xNivInuPhMresIbs
2018-11-26,452,27459.2,27459.2,27459.2,0.0,False,xNivInuClMresIbs
2018-11-26,452,27459.2,27459.2,27459.2,0.0,False,xNivInuPbMresIbs
2018-11-26,452,27943.7,27943.7,27943.7,0.0,False,xNivInuPhMresIbs
2018-11-27,445,27499.6,27499.6,27499.6,0.0,False,xNivInuClMresIbs
2018-11-27,445,27459.9,27459.9,27459.9,0.0,False,xNivInuPbMresIbs
2018-11-27,445,27557.4,27557.4,27557.4,0.0,False,xNivInuPhMresIbs
2018-11-28,463,27237.3,27237.3,27237.3,0.0,False,xNivInuClMresIbs
2018-11-28,463,27237.3,27237.3,27237.3,0.0,False,xNivInuPbMresIbs
2018-11-28,463,27538.0,27538.0,27538.0,0.0,False,xNivInuPhMresIbs
2018-12-01,457,26622.8,26622.8,26622.8,0.0,False,xNivInuClMresIbs
2018-12-01,457,26622.8,26622.8,26622.8,0.0,False,xNivInuPbMresIbs
2018-12-01,457,27228.8,27228.8,27228.8,0.0,False,xNivInuPhMresIbs
2018-12-02,451,26883.2,26883.2,26883.2,0.0,False,xNivInuClMresIbs
2018-12-02,451,26633.3,26633.3,26633.3,0.0,False,xNivInuPbMresIbs
2018-12-02,451,26883.4,26883.4,26883.4,0.0,False,xNivInuPhMresIbs
2018-12-03,463,27176.5,27176.5,27176.5,0.0,False,xNivInuClMresIbs
2018-12-03,463,26949.4,26949.4,26949.4,0.0,False,xNivInuPbMresIbs
2018-12-03,463,27177.7,27177.7,27177.7,0.0,False,xNivInuPhMresIbs
2018-12-04,447,27123.0,27123.0,27123.0,0.0,False,xNivInuClMresIbs
2018-12-04,447,27111.9,27111.9,27111.9,0.0,False,xNivInuPbMresIbs
2018-12-04,447,27267.4,27267.4,27267.4,0.0,False,xNivInuPhMresIbs
2018-12-05,461,27441.4,27441.4,27441.4,0.0,False,xNivInuClMresIbs
2018-12-05,461,27165.8,27165.8,27165.8,0.0,False,xNivInuPbMresIbs
2018-12-05,461,27450.6,27450.6,27450.6,0.0,False,xNivInuPhMresIbs
2018-12-08,467,27736.1,27736.1,27736.1,0.0,False,xNivInuClMresIbs
2018-12-08,467,27557.2,27557.2,27557.2,0.0,False,xNivInuPbMresIbs
2018-12-08,467,27740.4,27740.4,27740.4,0.0,False,xNivInuPhMresIbs
2018-12-09,446,27755.0,27755.0,27755.0,0.0,False,xNivInuClMresIbs
2018-12-09,446,27755.0,27755.0,27755.0,0.0,False,xNivInuPbMresIbs
2018-12-09,446,27899.2,27899.2,27899.2,0.0,False,xNivInuPhMresIbs
2018-12-10,467,27714.6,27714.6,27714.6,0.0,False,xNivInuClMresIbs
2018-12-10,467,27714.6,27714.6,27714.6,0.0,False,xNivInuPbMresIbs
2018-12-10,467,27780.1,27780.1,27780.1,0.0,False,xNivInuPhMresIbs
2018-12-11,295,27714.3,27714.3,27714.3,0.0,False,xNivInuClMresIbs
2018-12-11,295,27714.3,27714.3,27714.3,0.0,False,xNivInuPbMresIbs
2018-12-11,295,27759.7,27759.7,27759.7,0.0,False,xNivInuPhMresIbs
2018-12-12,460,27743.3,27743.3,27743.3,0.0,False,xNivInuClMresIbs
2018-12-12,460,27743.3,27743.3,27743.3,0.0,False,xNivInuPbMresIbs
2018-12-12,460,27833.0,27833.0,27833.0,0.0,False,xNivInuPhMresIbs
2018-12-15,452,27652.2,27652.2,27652.2,0.0,False,xNivInuClMresIbs
2018-12-15,452,27651.3,27651.3,27651.3,0.0,False,xNivInuPbMresIbs
2018-12-15,452,27819.9,27819.9,27819.9,0.0,False,xNivInuPhMresIbs
2018-12-16,441,27333.9,27333.9,27333.9,0.0,False,xNivInuClMresIbs
2018-12-16,441,27333.8,27333.8,27333.8,0.0,False,xNivInuPbMresIbs
2018-12-16,441,27662.9,27662.9,27662.9,0.0,False,xNivInuPhMresIbs
2018-12-17,459,27179.2,27179.2,27179.2,0.0,False,xNivInuClMresIbs
2018-12-17,459,27179.2,27179.2,27179.2,0.0,False,xNivInuPbMresIbs
2018-12-17,459,27427.5,27427.5,27427.5,0.0,False,xNivInuPhMresIbs
2018-12-18,434,26962.8,26962.8,26962.8,0.0,False,xNivInuClMresIbs
2018-12-18,434,26962.7,26962.7,26962.7,0.0,False,xNivInuPbMresIbs
2018-12-18,434,27185.0,27185.0,27185.0,0.0,False,xNivInuPhMresIbs
2018-12-19,454,26636.8,26636.8,26636.8,0.0,False,xNivInuClMresIbs
2018-12-19,454,26636.8,26636.8,26636.8,0.0,False,xNivInuPbMresIbs
2018-12-19,454,26968.3,26968.3,26968.3,0.0,False,xNivInuPhMresIbs
2018-12-22,457,26612.9,26612.9,26612.9,0.0,False,xNivInuClMresIbs
2018-12-22,457,26612.9,26612.9,26612.9,0.0,False,xNivInuPbMresIbs
2018-12-22,457,26669.2,26669.2,26669.2,0.0,False,xNivInuPhMresIbs
2018-12-23,443,26910.3,26910.3,26910.3,0.0,False,xNivInuClMresIbs
2018-12-23,443,26624.5,26624.5,26624.5,0.0,False,xNivInuPbMresIbs
2018-12-23,443,26910.6,26910.6,26910.6,0.0,False,xNivInuPhMresIbs
2018-12-24,462,27021.1,27021.1,27021.1,0.0,False,xNivInuClMresIbs
2018-12-24,462,26947.6,26947.6,26947.6,0.0,False,xNivInuPbMresIbs
2018-12-24,462,27039.8,27039.8,27039.8,0.0,False,xNivInuPhMresIbs
2018-12-25,438,27012.8,27012.8,27012.8,0.0,False,xNivInuClMresIbs
2018-12-25,438,27012.7,27012.7,27012.7,0.0,False,xNivInuPbMresIbs
2018-12-25,438,27050.3,27050.3,27050.3,0.0,False,xNivInuPhMresIbs
2018-12-26,449,27254.7,27254.7,27254.7,0.0,False,xNivInuClMresIbs
2018-12-26,449,27046.3,27046.3,27046.3,0.0,False,xNivInuPbMresIbs
2018-12-26,449,27254.7,27254.7,27254.7,0.0,False,xNivInuPhMresIbs
2018-12-29,460,27474.7,27474.7,27474.7,0.0,False,xNivInuClMresIbs
2018-12-29,460,27299.0,27299.0,27299.0,0.0,False,xNivInuPbMresIbs
2018-12-29,460,27481.7,27481.7,27481.7,0.0,False,xNivInuPhMresIbs
2018-12-30,448,27584.8,27584.8,27584.8,0.0,False,xNivInuClMresIbs
2018-12-30,448,27501.4,27501.4,27501.4,0.0,False,xNivInuPbMresIbs
2018-12-30,448,27599.6,27599.6,27599.6,0.0,False,xNivInuPhMresIbs
2018-12-31,463,27767.9,27767.9,27767.9,0.0,False,xNivInuClMresIbs
2018-12-31,463,27615.6,27615.6,27615.6,0.0,False,xNivInuPbMresIbs
2018-12-31,463,27777.6,27777.6,27777.6,0.0,False,xNivInuPhMresIbs
2019-01-01,446,27986.3,27986.3,27986.3,0.0,False,xNivInuClMresIbs
2019-01-01,446,27834.3,27834.3,27834.3,0.0,False,xNivInuPbMresIbs
2019-01-01,446,27991.2,27991.2,27991.2,0.0,False,xNivInuPhMresIbs
2019-01-02,451,27935.9,27935.9,27935.9,0.0,False,xNivInuClMresIbs
2019-01-02,451,27935.9,27935.9,27935.9,0.0,False,xNivInuPbMresIbs
2019-01-02,451,28083.1,28083.1,28083.1,0.0,False,xNivInuPhMresIbs
2019-01-05,450,27905.2,27905.2,27905.2,0.0,False,xNivInuClMresIbs
2019-01-05,450,27905.2,27905.2,27905.2,0.0,False,xNivInuPbMresIbs
2019-01-05,450,27976.0,27976.0,27976.0,0.0,False,xNivInuPhMresIbs
2019-01-06,440,27924.1,27924.1,27924.1,0.0,False,xNivInuClMresIbs
2019-01-06,440,27924.0,27924.0,27924.0,0.0,False,xNivInuPbMresIbs
2019-01-06,440,27949.7,27949.7,27949.7,0.0,False,xNivInuPhMresIbs
2019-01-07,463,28106.0,28106.0,28106.0,0.0,False,xNivInuClMresIbs
2019-01-07,463,27976.4,27976.4,27976.4,0.0,False,xNivInuPbMresIbs
2019-01-07,463,28112.4,28112.4,28112.4,0.0,False,xNivInuPhMresIbs
2019-01-08,445,28255.4,28255.4,28255.4,0.0,False,xNivInuClMresIbs
2019-01-08,445,28160.4,28160.4,28160.4,0.0,False,xNivInuPbMresIbs
2019-01-08,445,28269.8,28269.8,28269.8,0.0,False,xNivInuPhMresIbs
2019-01-09,455,28434.5,28434.5,28434.5,0.0,False,xNivInuClMresIbs
2019-01-09,455,28293.3,28293.3,28293.3,0.0,False,xNivInuPbMresIbs
2019-01-09,455,28506.6,28506.6,28506.6,0.0,False,xNivInuPhMresIbs
2019-01-12,460,28626.4,28626.4,28626.4,0.0,False,xNivInuClMresIbs
2019-01-12,460,28524.8,28524.8,28524.8,0.0,False,xNivInuPbMresIbs
2019-01-12,460,28641.8,28641.8,28641.8,0.0,False,xNivInuPhMresIbs
2019-01-13,436,28803.6,28803.6,28803.6,0.0,False,xNivInuClMresIbs
2019-01-13,436,28727.7,28727.7,28727.7,0.0,False,xNivInuPbMresIbs
2019-01-13,436,28803.7,28803.7,28803.7,0.0,False,xNivInuPhMresIbs
2019-01-14,457,28983.8,28983.8,28983.8,0.0,False,xNivInuClMresIbs
2019-01-14,457,28857.1,28857.1,28857.1,0.0,False,xNivInuPbMresIbs
2019-01-14,457,29002.7,29002.7,29002.7,0.0,False,xNivInuPhMresIbs
2019-01-15,439,29197.5,29197.5,29197.5,0.0,False,xNivInuClMresIbs
2019-01-15,439,29037.1,29037.1,29037.1,0.0,False,xNivInuPbMresIbs
2019-01-15,439,29218.3,29218.3,29218.3,0.0,False,xNivInuPhMresIbs
2019-01-16,446,29291.8,29291.8,29291.8,0.0,False,xNivInuClMresIbs
2019-01-16,446,29266.5,29266.5,29266.5,0.0,False,xNivInuPbMresIbs
2019-01-16,446,29336.3,29336.3,29336.3,0.0,False,xNivInuPhMresIbs
2019-01-19,442,29451.2,29451.2,29451.2,0.0,False,xNivInuClMresIbs
2019-01-19,442,29345.6,29345.6,29345.6,0.0,False,xNivInuPbMresIbs
2019-01-19,442,29459.4,29459.4,29459.4,0.0,False,xNivInuPhMresIbs
2019-01-20,432,29335.0,29335.0,29335.0,0.0,False,xNivInuClMresIbs
2019-01-20,432,29335.0,29335.0,29335.0,0.0,False,xNivInuPbMresIbs
2019-01-20,432,29539.0,29539.0,29539.0,0.0,False,xNivInuPhMresIbs
2019-01-21,459,28716.7,28716.7,28716.7,0.0,False,xNivInuClMresIbs
2019-01-21,459,28716.7,28716.7,28716.7,0.0,False,xNivInuPbMresIbs
2019-01-21,459,29316.9,29316.9,29316.9,0.0,False,xNivInuPhMresIbs
2019-01-22,442,28985.4,28985.4,28985.4,0.0,False,xNivInuClMresIbs
2019-01-22,442,28722.3,28722.3,28722.3,0.0,False,xNivInuPbMresIbs
2019-01-22,442,28985.4,28985.4,28985.4,0.0,False,xNivInuPhMresIbs
2019-01-23,456,29311.3,29311.3,29311.3,0.0,False,xNivInuClMresIbs
2019-01-23,456,29048.1,29048.1,29048.1,0.0,False,xNivInuPbMresIbs
2019-01-23,456,29330.4,29330.4,29330.4,0.0,False,xNivInuPhMresIbs
2019-01-26,458,29483.1,29483.1,29483.1,0.0,False,xNivInuClMresIbs
2019-01-26,458,29395.8,29395.8,29395.8,0.0,False,xNivInuPbMresIbs
2019-01-26,458,29513.4,29513.4,29513.4,0.0,False,xNivInuPhMresIbs
2019-01-27,434,29513.3,29513.3,29513.3,0.0,False,xNivInuClMresIbs
2019-01-27,434,29513.3,29513.3,29513.3,0.0,False,xNivInuPbMresIbs
2019-01-27,434,29615.8,29615.8,29615.8,0.0,False,xNivInuPhMresIbs
2019-01-28,445,29514.3,29514.3,29514.3,0.0,False,xNivInuClMresIbs
2019-01-28,445,29514.3,29514.3,29514.3,0.0,False,xNivInuPbMresIbs
2019-01-28,445,29559.6,29559.6,29559.6,0.0,False,xNivInuPhMresIbs
2019-01-29,442,29629.0,29629.0,29629.0,0.0,False,xNivInuClMresIbs
2019-01-29,442,29558.8,29558.8,29558.8,0.0,False,xNivInuPbMresIbs
2019-01-29,442,29629.0,29629.0,29629.0,0.0,False,xNivInuPhMresIbs
2019-01-30,459,29835.7,29835.7,29835.7,0.0,False,xNivInuClMresIbs
2019-01-30,459,29689.1,29689.1,29689.1,0.0,False,xNivInuPbMresIbs
2019-01-30,459,29866.6,29866.6,29866.6,0.0,False,xNivInuPhMresIbs
2019-02-02,461,29790.8,29790.8,29790.8,0.0,False,xNivInuClMresIbs
2019-02-02,461,29790.8,29790.8,29790.8,0.0,False,xNivInuPbMresIbs
2019-02-02,461,29990.1,29990.1,29990.1,0.0,False,xNivInuPhMresIbs
2019-02-03,445,29305.0,29305.0,29305.0,0.0,False,xNivInuClMresIbs
2019-02-03,445,29305.0,29305.0,29305.0,0.0,False,xNivInuPbMresIbs
2019-02-03,445,29785.0,29785.0,29785.0,0.0,False,xNivInuPhMresIbs
2019-02-04,464,29437.2,29437.2,29437.2,0.0,False,xNivInuClMresIbs
2019-02-04,464,29345.6,29345.6,29345.6,0.0,False,xNivInuPbMresIbs
2019-02-04,464,29490.4,29490.4,29490.4,0.0,False,xNivInuPhMresIbs
2019-02-05,444,29428.3,29428.3,29428.3,0.0,False,xNivInuClMresIbs
2019-02-05,444,29425.8,29425.8,29425.8,0.0,False,xNivInuPbMresIbs
2019-02-05,444,29493.8,29493.8,29493.8,0.0,False,xNivInuPhMresIbs
2019-02-06,463,29597.5,29597.5,29597.5,0.0,False,xNivInuClMresIbs
2019-02-06,463,29497.7,29497.7,29497.7,0.0,False,xNivInuPbMresIbs
2019-02-06,463,29603.9,29603.9,29603.9,0.0,False,xNivInuPhMresIbs
2019-02-10,441,29692.5,29692.5,29692.5,0.0,False,xNivInuClMresIbs
2019-02-10,441,29684.6,29684.6,29684.6,0.0,False,xNivInuPbMresIbs
2019-02-10,441,29723.0,29723.0,29723.0,0.0,False,xNivInuPhMresIbs
2019-02-12,437,29756.8,29756.8,29756.8,0.0,False,xNivInuClMresIbs
2019-02-12,437,29756.8,29756.8,29756.8,0.0,False,xNivInuPbMresIbs
2019-02-12,437,29791.5,29791.5,29791.5,0.0,False,xNivInuPhMresIbs
2019-02-13,460,29717.0,29717.0,29717.0,0.0,False,xNivInuClMresIbs
2019-02-13,460,29716.4,29716.4,29716.4,0.0,False,xNivInuPbMresIbs
2019-02-13,460,29848.3,29848.3,29848.3,0.0,False,xNivInuPhMresIbs
2019-02-16,452,29692.9,29692.9,29692.9,0.0,False,xNivInuClMresIbs
2019-02-16,452,29692.9,29692.9,29692.9,0.0,False,xNivInuPbMresIbs
2019-02-16,452,29819.5,29819.5,29819.5,0.0,False,xNivInuPhMresIbs
2019-02-17,432,29460.8,29460.8,29460.8,0.0,False,xNivInuClMresIbs
2019-02-17,432,29460.8,29460.8,29460.8,0.0,False,xNivInuPbMresIbs
2019-02-17,432,29714.7,29714.7,29714.7,0.0,False,xNivInuPhMresIbs
2019-02-18,461,29638.6,29638.6,29638.6,0.0,False,xNivInuClMresIbs
2019-02-18,461,29506.3,29506.3,29506.3,0.0,False,xNivInuPbMresIbs
2019-02-18,461,29648.0,29648.0,29648.0,0.0,False,xNivInuPhMresIbs
2019-02-19,443,29756.4,29756.4,29756.4,0.0,False,xNivInuClMresIbs
2019-02-19,443,29710.7,29710.7,29710.7,0.0,False,xNivInuPbMresIbs
2019-02-19,443,29798.1,29798.1,29798.1,0.0,False,xNivInuPhMresIbs
2019-02-20,452,29878.0,29878.0,29878.0,0.0,False,xNivInuClMresIbs
2019-02-20,452,29827.0,29827.0,29827.0,0.0,False,xNivInuPbMresIbs
2019-02-20,452,29883.5,29883.5,29883.5,0.0,False,xNivInuPhMresIbs
2019-02-23,463,30153.0,30153.0,30153.0,0.0,False,xNivInuClMresIbs
2019-02-23,463,29955.1,29955.1,29955.1,0.0,False,xNivInuPbMresIbs
2019-02-23,463,30189.2,30189.2,30189.2,0.0,False,xNivInuPhMresIbs
2019-02-24,444,30271.5,30271.5,30271.5,0.0,False,xNivInuClMresIbs
2019-02-24,444,30190.8,30190.8,30190.8,0.0,False,xNivInuPbMresIbs
2019-02-24,444,30271.5,30271.5,30271.5,0.0,False,xNivInuPhMresIbs
2019-02-25,460,30402.5,30402.5,30402.5,0.0,False,xNivInuClMresIbs
2019-02-25,460,30346.3,30346.3,30346.3,0.0,False,xNivInuPbMresIbs
2019-02-25,460,30412.6,30412.6,30412.6,0.0,False,xNivInuPhMresIbs
2019-02-26,445,30317.9,30317.9,30317.9,0.0,False,xNivInuClMresIbs
2019-02-26,445,30300.1,30300.1,30300.1,0.0,False,xNivInuPbMresIbs
2019-02-26,445,30374.5,30374.5,30374.5,0.0,False,xNivInuPhMresIbs
2019-02-27,463,30614.9,30614.9,30614.9,0.0,False,xNivInuClMresIbs
2019-02-27,463,30427.4,30427.4,30427.4,0.0,False,xNivInuPbMresIbs
2019-02-27,463,30615.1,30615.1,30615.1,0.0,False,xNivInuPhMresIbs
2019-03-02,457,30723.3,30723.3,30723.3,0.0,False,xNivInuClMresIbs
2019-03-02,457,30684.1,30684.1,30684.1,0.0,False,xNivInuPbMresIbs
2019-03-02,457,30737.5,30737.5,30737.5,0.0,False,xNivInuPhMresIbs
2019-03-03,446,30877.3,30877.3,30877.3,0.0,False,xNivInuClMresIbs
2019-03-03,446,30774.3,30774.3,30774.3,0.0,False,xNivInuPbMresIbs
2019-03-03,446,30879.7,30879.7,30879.7,0.0,False,xNivInuPhMresIbs
2019-03-04,457,30906.2,30906.2,30906.2,0.0,False,xNivInuClMresIbs
2019-03-04,457,30906.2,30906.2,30906.2,0.0,False,xNivInuPbMresIbs
2019-03-04,457,30980.1,30980.1,30980.1,0.0,False,xNivInuPhMresIbs
2019-03-05,436,30823.9,30823.9,30823.9,0.0,False,xNivInuClMresIbs
2019-03-05,436,30823.7,30823.7,30823.7,0.0,False,xNivInuPbMresIbs
2019-03-05,436,30968.2,30968.2,30968.2,0.0,False,xNivInuPhMresIbs
2019-03-06,450,30860.8,30860.8,30860.8,0.0,False,xNivInuClMresIbs
2019-03-06,450,30849.1,30849.1,30849.1,0.0,False,xNivInuPbMresIbs
2019-03-06,450,30901.0,30901.0,30901.0,0.0,False,xNivInuPhMresIbs
2019-03-09,436,30843.5,30843.5,30843.5,0.0,False,xNivInuClMresIbs
2019-03-09,436,30843.5,30843.5,30843.5,0.0,False,xNivInuPbMresIbs
