events,positive_fraction,roc_auc,average_precision,log_loss,brier_score,threshold,accuracy,balanced_accuracy,precision,sensitivity,recall,specificity,f1,mcc,tn,fp,fn,tp,model_name,feature_set_name,feature_count,numeric_feature_count,categorical_feature_count,fold_id,train_events,validation_events,train_positive_fraction,validation_positive_fraction,average_uniqueness_weighting_applied,train_sample_weight_mean,train_sample_weight_min,train_sample_weight_max,validation_metrics_weighted,fit_seconds,inference_seconds
10408,0.46666026133743277,0.4802800742563195,0.4451438264310761,0.7075180859250161,0.25704038650854744,0.5,0.4797271329746349,0.4881825023634884,0.4572872014696877,0.6149886761375335,0.6149886761375335,0.36137632858944335,0.5245412239880587,-0.024389910854366065,2006,3545,1870,2987,xgboost,C_plus_breadth_raw,36,35,1,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.0659000000014203,0.044009000004734844
10397,0.7263633740502068,0.5431703050996396,0.7823387975670756,0.7540729591173615,0.2796902042017932,0.5,0.3817447340579013,0.541336505093682,0.8252314814814815,0.1888241525423729,0.1888241525423729,0.8938488576449912,0.30732758620689654,0.09901010164692754,2543,302,6126,1426,xgboost,C_plus_breadth_raw,36,35,1,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.521531500009587,0.04735550000623334
10319,0.888070549471848,0.5018063814550066,0.8998373116921456,0.6896641527320913,0.24975919847762773,0.5,0.4642891753076849,0.5126204836920681,0.893676916414032,0.45034919249236144,0.45034919249236144,0.5748917748917749,0.5988971121753012,0.01600431325187628,664,491,5037,4127,xgboost,C_plus_breadth_raw,36,35,1,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,3.6164695999905234,0.04400779999559745
10372,0.5071345931353645,0.5315395037100508,0.5613385632008997,0.7174996070588027,0.2615239421495939,0.5,0.4903586579251832,0.48495718714483776,0.49857299670691546,0.8634980988593156,0.8634980988593156,0.10641627543035993,0.6321503131524009,-0.04601066147159434,544,4568,718,4542,xgboost,C_plus_breadth_raw,36,35,1,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,3.871085699996911,0.04199030000017956
10344,0.3857308584686775,0.4760692256293867,0.37812873048082524,0.741150170057711,0.27345540631299464,0.5,0.41724671307037897,0.4773053975827197,0.37172708962739176,0.7401002506265664,0.7401002506265664,0.21451054453887314,0.4948885537120831,-0.05234044238075976,1363,4991,1037,2953,xgboost,D_plus_breadth_ema30,36,35,1,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,2.822685499995714,0.04505590000189841
10408,0.46666026133743277,0.46609836495821566,0.43756724342471165,0.7106512514603118,0.2585737272420654,0.5,0.4632013835511145,0.47155720810273816,0.4440870098039216,0.5968704961910645,0.5968704961910645,0.34624392001441184,0.5092665788317963,-0.058690248609650615,1922,3629,1958,2899,xgboost,D_plus_breadth_ema30,36,35,1,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.00537980000081,0.05001799999445211
10397,0.7263633740502068,0.5468709972893271,0.7843282727133682,0.7498060650175148,0.27760901620066847,0.5,0.38828508223526015,0.5451813879538887,0.8296460176991151,0.1986228813559322,0.1986228813559322,0.8917398945518453,0.32051282051282054,0.10628969855707228,2537,308,6052,1500,xgboost,D_plus_breadth_ema30,36,35,1,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.4558402999973623,0.04548040000372566
10319,0.888070549471848,0.4922586688736842,0.8986049546022863,0.6874624036648583,0.24864607597648983,0.5,0.476402752204671,0.5065771199555573,0.8908750779463729,0.46769969445656917,0.46769969445656917,0.5454545454545454,0.6133810375670841,0.008313514268875763,630,525,4878,4286,xgboost,D_plus_breadth_ema30,36,35,1,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,3.6599031999940053,0.04261920000135433
10372,0.5071345931353645,0.5499291349066091,0.5763457480137354,0.7129069630726239,0.2593420627592374,0.5,0.4886232163517162,0.48313607883039683,0.49760139555167904,0.867680608365019,0.867680608365019,0.09859154929577464,0.6324833702882483,-0.05271742728741223,504,4608,696,4564,xgboost,D_plus_breadth_ema30,36,35,1,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,4.099639899999602,0.03970580000896007
10344,0.3857308584686775,0.4922611849106556,0.3898526392722414,0.7405119046580668,0.2731443294673359,0.5,0.4227571539056458,0.48374891430654066,0.37573704679463055,0.7506265664160401,0.7506265664160401,0.21687126219704123,0.5007942479725775,-0.03762852159633622,1378,4976,995,2995,xgboost,E_plus_breadth_slope5,36,35,1,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,2.9609908999991603,0.04730649999692105
10408,0.46666026133743277,0.4863350702362843,0.4471658621643762,0.7076612723675759,0.25707522190232707,0.5,0.4877978478093774,0.49643083486581296,0.46383887702166615,0.6259007617871114,0.6259007617871114,0.3669609079445145,0.5328192095346596,-0.0073749185672368515,2037,3514,1817,3040,xgboost,E_plus_breadth_slope5,36,35,1,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.209714199998416,0.04531159999896772
10397,0.7263633740502068,0.553428368234488,0.7875135133290694,0.7454050508765219,0.2754631179739392,0.5,0.39184380109647016,0.5469738343734175,0.8309100700053851,0.2043167372881356,0.2043167372881356,0.8896309314586994,0.32798384525454355,0.10935112278856347,2531,314,6009,1543,xgboost,E_plus_breadth_slope5,36,35,1,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.3676269999996293,0.04180969999288209
10319,0.888070549471848,0.4992874904812923,0.8997040894151833,0.6837252258092774,0.24683691313597214,0.5,0.48250799496075203,0.5054744142806125,0.8903634136382197,0.47588389349628984,0.47588389349628984,0.535064935064935,0.620253164556962,0.006912769785343826,618,537,4803,4361,xgboost,E_plus_breadth_slope5,36,35,1,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,3.557062700012466,0.048451599999680184
10372,0.5071345931353645,0.5332108116591395,0.5609748840375073,0.7162426620888637,0.2608972881211792,0.5,0.4924797531816429,0.4871337552140048,0.4997794928335171,0.861787072243346,0.861787072243346,0.11248043818466354,0.632658757850663,-0.038829425451650613,575,4537,727,4533,xgboost,E_plus_breadth_slope5,36,35,1,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,3.941526199996588,0.044752000001608394
10344,0.3857308584686775,0.49014856940904356,0.3957732441388616,0.7334668201662563,0.2697610618542942,0.5,0.4241105955143078,0.48289242937371757,0.37507938524069606,0.7401002506265664,0.7401002506265664,0.22568460812086874,0.49785045941161593,-0.03905906941044532,1434,4920,1037,2953,xgboost,F_plus_all_continuous_breadth,38,37,1,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,3.1785693999991054,0.052922000002581626
10408,0.46666026133743277,0.4641567604892466,0.4392399841094691,0.7112018186669767,0.25884362315974746,0.5,0.4608954650269024,0.4686103444849483,0.4413685847589425,0.5843113032736257,0.5843113032736257,0.35290938569627095,0.5028794188003898,-0.0644537714543183,1959,3592,2019,2838,xgboost,F_plus_all_continuous_breadth,38,37,1,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.3862633999960963,0.050248800005647354
10397,0.7263633740502068,0.5452537160048851,0.7819082111592226,0.7299449992704073,0.2680848670139905,0.5,0.41511974608060015,0.5430599280256769,0.7986195696305318,0.2604608050847458,0.2604608050847458,0.8256590509666081,0.3928107838242636,0.09030194762748994,2349,496,5585,1967,xgboost,F_plus_all_continuous_breadth,38,37,1,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.642913400006364,0.0456899999990128
10319,0.888070549471848,0.5126298370623992,0.9034532073693398,0.6751100452133862,0.24264248166148547,0.5,0.5083825952127144,0.5083137762862774,0.8913334608762197,0.5084024443474465,0.5084024443474465,0.5082251082251082,0.6474880133416718,0.01048555480402882,587,568,4505,4659,xgboost,F_plus_all_continuous_breadth,38,37,1,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,4.008314700011397,0.04648119999910705
10372,0.5071345931353645,0.5506531080228732,0.5692409714172739,0.7094026954402584,0.2577112510112315,0.5,0.4950829155418434,0.48964525428872346,0.5012586188026704,0.870722433460076,0.870722433460076,0.10856807511737089,0.6362436618740015,-0.03196851310357909,555,4557,680,4580,xgboost,F_plus_all_continuous_breadth,38,37,1,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,4.41713700001128,0.06014149999828078
10344,0.3857308584686775,0.4833319725186432,0.3810378802038787,0.7329857306101951,0.26950055053817407,0.5,0.43339133797370455,0.48485200252756533,0.37587899694838794,0.7100250626566416,0.7100250626566416,0.25967894239848915,0.4915415979873341,-0.033164603449060893,1650,4704,1157,2833,xgboost,G_plus_breadth_regime,36,34,2,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,2.9636408999940613,0.05675780000456143
10408,0.46666026133743277,0.4743493679641271,0.43812275289260716,0.7128359792908564,0.2595479418903756,0.5,0.47818985395849345,0.48703733849897746,0.4564755838641189,0.6197241095326333,0.6197241095326333,0.35435056746532156,0.5257182778796612,-0.026842874789117874,1967,3584,1847,3010,xgboost,G_plus_breadth_regime,36,34,2,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.0753772999887588,0.04926590000104625
10397,0.7263633740502068,0.5512600859000327,0.782889530202639,0.7378333297190433,0.2718661972855679,0.5,0.4038664999519092,0.5432004650591284,0.8074477747502271,0.2354343220338983,0.2354343220338983,0.8509666080843585,0.36456838220217347,0.09427735886805609,2421,424,5774,1778,xgboost,G_plus_breadth_regime,36,34,2,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.4683119999972405,0.06120979999832343
10319,0.888070549471848,0.5217423817271045,0.9039532185955725,0.6867102055699899,0.2481466518277872,0.5,0.49045450140517494,0.5250820073277516,0.8985714285714286,0.4804670449585334,0.4804670449585334,0.5696969696969697,0.6261376564277589,0.03167146866681223,658,497,4761,4403,xgboost,G_plus_breadth_regime,36,34,2,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,3.595074900003965,0.052455600001849234
10372,0.5071345931353645,0.5373373319766508,0.5531647251868445,0.7177644305956116,0.26147095603286347,0.5,0.4912263787119167,0.48579618819805187,0.49906910524586573,0.8663498098859316,0.8663498098859316,0.10524256651017215,0.6333124869710236,-0.04376008304656997,538,4574,703,4557,xgboost,G_plus_breadth_regime,36,34,2,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,4.134346600010758,0.0492623000027379
10344,0.3857308584686775,0.4898339056643813,0.3906620323193987,0.7408411922438788,0.2732833093046059,0.5,0.4204369682907966,0.4793893373660781,0.3729243250095069,0.73734335839599,0.73734335839599,0.2214353163361662,0.4953278895529927,-0.04716233264123187,1407,4947,1048,2942,xgboost,H_plus_slope5_and_regime,37,35,2,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,3.038874800011399,0.06836910000129137
10408,0.46666026133743277,0.499293317988323,0.4581895971835733,0.7055271157936024,0.25602270962790735,0.5,0.49961568024596464,0.5090543609564662,0.4736921001349123,0.6506073708050237,0.6506073708050237,0.3675013511079085,0.5482303955586398,0.018832173457702227,2040,3511,1697,3160,xgboost,H_plus_slope5_and_regime,37,35,2,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.229934500006493,0.04927500001213048
10397,0.7263633740502068,0.5436900058830538,0.7801960274028166,0.7284292785362039,0.26736384071574326,0.5,0.4085793979032413,0.5386673486789193,0.79314667781028,0.2513241525423729,0.2513241525423729,0.8260105448154658,0.38169934640522873,0.08190711460315156,2350,495,5654,1898,xgboost,H_plus_slope5_and_regime,37,35,2,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.9099298999935854,0.05922640000062529
10319,0.888070549471848,0.5229421640486678,0.9041613918642173,0.6819163321681365,0.24585280260012407,0.5,0.4845430758794457,0.5240238010207456,0.8982805054899523,0.47315582714971627,0.47315582714971627,0.5748917748917749,0.6198270316632121,0.03035996988744773,664,491,4828,4336,xgboost,H_plus_slope5_and_regime,37,35,2,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,3.705231799991452,0.0569169999944279
10372,0.5071345931353645,0.5300842868788567,0.5537173902392172,0.7132181471325922,0.2594188325031538,0.5,0.4913227921326649,0.4863233158987724,0.4990927647992742,0.8366920152091255,0.8366920152091255,0.1359546165884194,0.6252308566557749,-0.03831673996815561,695,4417,859,4401,xgboost,H_plus_slope5_and_regime,37,35,2,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,4.035455200006254,0.057292199999210425
10344,0.3857308584686775,0.4935512964027948,0.39433104471444236,0.7332072239705042,0.2696251378922374,0.5,0.42730085073472546,0.486328427300546,0.3772219400711021,0.7446115288220552,0.7446115288220552,0.22804532577903683,0.5007584695769425,-0.03122720350548829,1449,4905,1019,2971,xgboost,I_full_40,40,38,2,1,62717,10344,0.5022721112298101,0.3857308584686775,True,0.9999999999999998,0.33537416646232093,10.396599160332254,False,3.1593616000027396,0.05395590000262018
10408,0.46666026133743277,0.4827992493066056,0.44752948402930953,0.7098584421720292,0.25814479163905063,0.5,0.47818985395849345,0.48892927901929617,0.4583333333333333,0.6499897055795759,0.6499897055795759,0.32786885245901637,0.5375904640272456,-0.023348429052108127,1820,3731,1700,3157,xgboost,I_full_40,40,38,2,2,73590,10408,0.4856366354124202,0.46666026133743277,True,1.0000000000000002,0.34266121177818065,10.622497565123911,False,3.344201300002169,0.05446980000124313
10397,0.7263633740502068,0.5612557154984957,0.7882387117208801,0.7284859123788645,0.2673301408925601,0.5,0.4208906415312109,0.5502090252747908,0.8105476673427991,0.2645656779661017,0.2645656779661017,0.8358523725834798,0.39892183288409705,0.10526502488049515,2378,467,5554,1998,xgboost,I_full_40,40,38,2,3,83825,10397,0.4746555323590814,0.7263633740502068,True,1.0,0.3437930721380264,10.65758523627913,False,3.9171514000045136,0.06411200000729878
10319,0.888070549471848,0.5209566986192914,0.9047522494668747,0.6667486807483767,0.23839593480939764,0.5,0.532319023161159,0.5070351989055613,0.8906700288184438,0.5396115233522479,0.5396115233522479,0.47445887445887447,0.6720576243544442,0.008898004152014853,548,607,4219,4945,xgboost,I_full_40,40,38,2,4,94059,10319,0.49821920284077015,0.888070549471848,True,1.0,0.3302478543176708,10.237683483848098,False,4.384367900012876,0.0591229999990901
10372,0.5071345931353645,0.555404286194565,0.5769392197162312,0.70963505232533,0.25783398226218696,0.5,0.49527574238333977,0.4898601367393206,0.5013704637649381,0.8693916349809886,0.8693916349809886,0.11032863849765258,0.635978026562826,-0.03113153292904448,564,4548,687,4573,xgboost,I_full_40,40,38,2,5,107360,10372,0.5392883755588673,0.5071345931353645,True,1.0,0.31837299323945095,9.869562790423288,False,4.487862199996016,0.07262140000239015
